kaɓirɗe	24
kartal	24
keɓaani	24
kedde	24
koreeji	24
kuɗi	24
laamorɗo	24
mbaawa	24
meeɗaa	24
naalaŋkaagal	24
ñaaƴe	24
nanii	24
naŋngude	24
nawa	24
nayo	24
ndaarde	24
ngartam	24
ngenndiije	24
noddude	24
rokka	24
saama	24
sek	24
suɓaade	24
tabital	24
tampere	24
tataɓo	24
tiiɗaani	24
totta	24
tunisii	24
uk	24
usmaan	24
waɗti	24
winndude	24
yahude	24
yawtude	24
ƴetta	24
addana	23
ako	23
alasan	23
arti	23
artude	23
asaweere	23
baaji	23
baasal	23
baɗtowal	23
banjagara	23
baŋ	23
boomaare	23
ɓuutdi	23
ceni	23
colte	23
ɗaɗi	23
diidi	23
el	23
enɗi	23
enndu	23
fiɓnde	23
footer	23
gaañannde	23
gadano	23
ganndo	23
garoowo	23
goɗngol	23
goobu	23
heɓaani	23
heddoo	23
heege	23
https	23
jalo	23
jammbere	23
jeyngol	23
jokkondirde	23
jooɗoo	23
kaalii	23
kaɓɓol	23
kabul	23
karte	23
koko	23
koorka	23
kuutorgel	23
lappol	23
lefu	23
mahdi	23
mantu	23
mawɗi	23
mawngu	23
mbaawka	23
mbeɗu	23
mbildi	23
mbiyaa	23
moƴƴude	23
nanndude	23
natta	23
ngalluure	23
nge	23
ngonɗo	23
njeñtudi	23
nooneeji	23
org	23
parti	23
rokkaa	23
ruggiyankooɓe	23
saawdu	23
sera	23
taaniraaɓe	23
taweede	23
tiba	23
udditde	23
welaani	23
wiro	23
yolnde	23
adda	22
anndu	22
are	22
ɓadaade	22
baɗngal	22
ɓalal	22
ɓennude	22
ɓooyii	22
buuɗi	22
dewol	22
doggol	22
faati	22
fitina	22
gaatuleeje	22
gadanol	22
golla	22
haalude	22
heewnde	22
hoggo	22
inde	22
is	22
jaaraama	22
jibineede	22
jibini	22
jiboo	22
joganaade	22
jogoo	22
juutde	22
kaaɗtinirgol	22
kollitii	22
konngi	22
madiina	22
mbaasa	22
mbaɗ	22
mbaɗata	22
mbaɗii	22
militeer	22
ngara	22
ngoraagu	22
njiɗ	22
njogori	22
ño	22
pele	22
riiwde	22
seerta	22
suutde	22
taƴe	22
tiiɗde	22
tolno	22
uddude	22
ullundu	22
welde	22
wolof	22
woyndu	22
yooɗde	22
yottaade	22
arata	21
artirde	21
baɗngel	21
beeli	21
bi	21
border	21
ɓunndu	21
caad	21
celluka	21
coftal	21
dahaaɓe	21
dakamme	21
dañi	21
daŋki	21
dewel	21
emin	21
enndo	21
espaañ	21
etoo	21
feewnude	21
fuku	21
fusde	21
gilɗi	21
gonooje	21
guurte	21
hiraande	21
hollirde	21
holliti	21
huɓɓude	21
ittaa	21
ittande	21
jaalal	21
jaasi	21
jaggoowo	21
jokkere	21
jombaajo	21
joomi	21
kaaddi	21
keerol	21
keewgol	21
kitaale	21
laataade	21
lateŋ	21
lekkel	21
lih	21
luural	21
mbaay	21
mbaggu	21
mbaroodi	21
mettere	21
miliyaaruuji	21
muhammadu	21
naatii	21
nadere	21
nawi	21
ngelooba	21
njimri	21
roŋki	21
salndu	21
sete	21
sewnde	21
si	21
sikkaa	21
siynude	21
soɓɓundu	21
soowoore	21
timmi	21
tokoosi	21
wiɗto	21
wonaani	21
woon	21
woppa	21
yaakaare	21
yimre	21
afganistaan	20
almuudo	20
anndee	20
awluɓe	20
baar	20
ɓaleere	20
bar	20
bawɗi	20
ɓeya	20
biir	20
ɓinngel	20
biro	20
boɗeeje	20
bookar	20
dogdu	20
ekkitorɗe	20
falastiin	20
finaa	20
fiyi	20
flam	20
gallaaɗi	20
garal	20
gawlo	20
giyal	20
haalirde	20
hawri	20
hesere	20
iraak	20
islaam	20
itti	20
joowe	20
kaaldigal	20
kayidaa	20
kilomeeter	20
kolli	20
kuudi	20
laa	20
laatii	20
lekkon	20
majji	20
mawninaande	20
muuso	20
naamnal	20
ñaawirdu	20
natal	20
ngartaa	20
njalta	20
njaram	20
njiɗaa	20
njomu	20
njoyo	20
njuuteendi	20
ŋabbude	20
ŋakkuɗo	20
pale	20
puɗɗiima	20
reende	20
siftorde	20
sooriya	20
takkii	20
takkude	20
tedduɓe	20
toɗɗaa	20
tonndu	20
uddital	20
waawnoo	20
wela	20
wontii	20
wuddu	20
wuur	20
yaaji	20
ƴeewa	20
yettiima	20
yiɗii	20
yiɗnoo	20
adannde	19
afghanistaan	19
ahmadu	19
alam	19
aliw	19
annda	19
annduɓe	19
ardaade	19
bari	19
bayɗe	19
ɓenndude	19
ɓikkon	19
ɓiraɗam	19
ɓotte	19
ɗaaniiɗo	19
ɗaɓɓude	19
dañal	19
dariiɗo	19
dente	19
ɗiɗaɓo	19
dikel	19
ɗimmo	19
duƴƴal	19
eɓɓo	19
faabaade	19
fannuyankooɓe	19
farba	19
fiɗtaandu	19
foondu	19
fuɗɗoo	19
fuutaŋkooɓe	19
gellaay	19
gise	19
gofernama	19
goro	19
gude	19
haaldude	19
haalii	19
haɓde	19
heɓiino	19
heɗaade	19
hiirnaange	19
hinere	19
hoɗorde	19
hohooɓe	19
idiriisa	19
jaangol	19
jaɓaani	19
jokkondire	19
jolii	19
kaaɗdi	19
kaɓorɗe	19
kameruun	19
leeli	19
leggel	19
loonde	19
loowde	19
maalde	19
masiibo	19
mbaɗti	19
mballa	19
miliyaar	19
miliyoŋaaji	19
ndenndi	19
ndokki	19
ndoondi	19
nganndu	19
ngoƴa	19
njettoor	19
njoɓdi	19
njooɗii	19
ŋoral	19
onon	19
pellital	19
poor	19
saaluu	19
sagataaɓe	19
sakkeeɓe	19
seese	19
seware	19
sippiro	19
sunaare	19
tappude	19
teddi	19
tele	19
tere	19
timmaani	19
tuute	19
tuwaareg	19
weltaade	19
werlaa	19
windows	19
woɗnde	19
ƴiiƴe	19
yimde	19
yoorde	19
afo	18
amazon	18
arɓe	18
baal	18
baawɗe	18
baɗtoowo	18
baylo	18
belɗo	18
ɓesnooje	18
ɓeydi	18
bismii	18
ɓooɗe	18
ɓurndi	18
ɓuuɓol	18
daɓɓo	18
dartinde	18
debi	18
dorog	18
dowri	18
eɓɓooji	18
faayre	18
falaade	18
farayseyaagal	18
feggere	18
gadiiɗo	18
galo	18
gaño	18
gasnude	18
ginenaaɓe	18
haaju	18
heedde	18
hiirii	18
hoɗɓe	18
jamaanu	18
jeyanoo	18
juutnde	18
km	18
koɗorɗe	18
kori	18
kottu	18
kunuɗe	18
laalagal	18
left	18
lollirɗo	18
mawngol	18
mbeddaaji	18
mbooy	18
mooɓondiral	18
moƴƴinde	18
ngaluuji	18
ngonɗam	18
nguleeki	18
noddaandu	18
normanndi	18
roondaade	18
ruttoo	18
saalif	18
samiyel	18
seede	18
sifaa	18
sifaade	18
sinsinaati	18
somaade	18
tufnde	18
ubbit	18
ufdg	18
ummiiɓe	18
waɗaani	18
waɗande	18
welaa	18
weytaare	18
wiyeenoon	18
woɗɗaani	18
wontude	18
woodde	18
wooto	18
wulnde	18
yahdude	18
yuppude	18
aaludere	17
aawde	17
aksidaaji	17
alasaan	17
aljumaa	17
arani	17
ardi	17
ardude	17
artii	17
artira	17
asamaan	17
bacce	17
baɗaaɗo	17
ɓadiiɗo	17
ɓaleeru	17
barooɗe	17
belɗe	17
belɗi	17
blog	17
ɓokki	17
boloŋ	17
ɓoodde	17
ɓuttiɗi	17
caawli	17
ce	17
center	17
coofe	17
cuusal	17
dalein	17
dewbo	17
dewo	17
dimngal	17
diwooji	17
down	17
eɓɓoore	17
eeɓol	17
farayseere	17
faraysenaaɓe	17
fayaa	17
fcfa	17
fey	17
fiyee	17
foolde	17
gacce	17
gbagboo	17
gertooɗe	17
gey	17
giɗo	17
ginol	17
gollooɓe	17
gootum	17
haaleede	17
hammee	17
heɗo	17
hinnde	17
hoɗi	17
hokki	17
hollitde	17
http	17
hulaani	17
hulde	17
itali	17
iwa	17
iwi	17
jaayndeeji	17
jaɓɓal	17
jaɓude	17
jaŋngude	17
jeere	17
jibi	17
jikke	17
jimoowo	17
jogiiɓe	17
jooɗiiɗo	17
jubbi	17
juutngal	17
keeriiɗo	17
kodde	17
kompaawore	17
korlal	17
laadoori	17
liital	17
loraa	17
lulnde	17
maabo	17
maaya	17
macungaagu	17
mbaalu	17
mbaɗataa	17
mbiyetee	17
mboɗeeri	17
mehre	17
mina	17
moɗa	17
moƴƴe	17
murtuɗo	17
musiɗɗo	17
mutal	17
naalaŋke	17
naamnoo	17
ñamminde	17
ñawbu	17
ndaneeri	17
ndaw	17
ngilngu	17
njeeygu	17
nokki	17
nokkude	17
paate	17
palal	17
pamarel	17
pennda	17
pucci	17
reejo	17
renndina	17
ruttude	17
saal	17
salminii	17
sarde	17
seernaaɓe	17
semmbinde	17
senngoor	17
sewi	17
taaɓaade	17
tagi	17
tawata	17
tekke	17
timminde	17
toowde	17
toowɗo	17
ujunnaaje	17
umminde	17
une	17
waɗan	17
waɗdude	17
waɗiraa	17
wagadugu	17
wanngorde	17
web	17
will	17
wonude	17
yaltira	17
yettinde	17
yilliyankooɓe	17
yontaaɓe	17
yoori	17
aɓe	16
afp	16
baafal	16
baɗal	16
balabe	16
ɓenndi	16
ɓeydiima	16
birooji	16
bitik	16
ɓoccoonde	16
bonɗi	16
bonɗo	16
briten	16
cañoowo	16
cdu	16
ceekol	16
ceertuɗe	16
cukko	16
ɗaminaa	16
daro	16
dawde	16
deedi	16
dognude	16
dono	16
duule	16
espoor	16
fawaa	16
feewnitaade	16
felo	16
firo	16
fooɓre	16
fulah	16
futbal	16
fuuñee	16
fuuñeyaagal	16
fuutankooɓe	16
gofornema	16
golal	16
gunaas	16
gurel	16
haɓɓee	16
hawra	16
heblude	16
hecciɗi	16
heewnoo	16
heli	16
hiiri	16
hitaaande	16
hoɗdu	16
hujjaaji	16
